source,target,strength,date,type
ASHBURTON,US,0.02732,2015,A
ASHBURTON,INVESTEC,0.15907,2015,A
ASHBURTON,NEDBANK,0.11601,2015,A
MOMENTUM,BCI,0.1029,2015,A
MOMENTUM,STANLIB,0.28171,2015,A
MOMENTUM,RECM,0.10205,2015,A
MOMENTUM,EFFICIENT,0.10291,2015,A
MOMENTUM,SIM,0.11068,2015,A
MOMENTUM,GRYPHON,0.10268,2015,A
MOMENTUM,TRUFFLE,0.103,2015,A
MOMENTUM,SELECT,0.10266,2015,A
MOMENTUM,DISCOVERY,0.10324,2015,A
MOMENTUM,OLD,0.16483,2015,A
MOMENTUM,MARRIOT,0.10304,2015,A
MOMENTUM,NEWFUNDS,0.103,2015,A
MOMENTUM,PIC,0.10286,2015,A
MOMENTUM,ALLAN,0.10732,2015,A
MOMENTUM,COMMUNITY,0.10297,2015,A
MOMENTUM,CADIZ,0.10419,2015,A
MOMENTUM,OASIS,0.10606,2015,A
MOMENTUM,ABSA,0.59246,2015,A
MOMENTUM,ASHBURTON,0.10347,2015,A
MOMENTUM,PRIME,0.10312,2015,A
MOMENTUM,CARTESIAN,0.10301,2015,A
MOMENTUM,GLACIER,0.10646,2015,A
MOMENTUM,COLOURFIELD,0.10317,2015,A
MOMENTUM,PRESCIENT,0.0993,2015,A
MOMENTUM,HOLLARD,0.10166,2015,A
MOMENTUM,CITADEL,0.10206,2015,A
MOMENTUM,PRUDENTIAL,1.05797,2015,A
MOMENTUM,CORONATION,0.11952,2015,A
MOMENTUM,INV,0.10307,2015,A
MOMENTUM,PSG,0.10255,2015,A
MOMENTUM,US,0.10415,2015,A
MOMENTUM,INVESTEC,0.18822,2015,A
MOMENTUM,NEDBANK,0.15309,2015,A
PRIME,BCI,0.00692,2015,A
PRIME,STANLIB,0.26527,2015,A
PRIME,RECM,0.0203,2015,A
PRIME,EFFICIENT,0.00638,2015,A
PRIME,SIM,0.04738,2015,A
PRIME,GRYPHON,0.0097,2015,A
PRIME,TRUFFLE,0.00812,2015,A
PRIME,SELECT,0.00725,2015,A
PRIME,DISCOVERY,0.01116,2015,A
PRIME,OLD,0.12954,2015,A
PRIME,MARRIOT,0.0084,2015,A
PRIME,NEWFUNDS,0.00852,2015,A
PRIME,PIC,0.0063,2015,A
PRIME,ALLAN,0.04441,2015,A
PRIME,COMMUNITY,0.00637,2015,A
PRIME,CADIZ,0.02348,2015,A
PRIME,OASIS,0.02725,2015,A
PRIME,ABSA,0.58358,2015,A
PRIME,ASHBURTON,0.02079,2015,A
PRIME,MOMENTUM,0.10312,2015,A
PRIME,CARTESIAN,0.00717,2015,A
PRIME,GLACIER,0.02867,2015,A
PRIME,COLOURFIELD,0.00976,2015,A
PRIME,PRESCIENT,0.02719,2015,A
PRIME,HOLLARD,0.00822,2015,A
PRIME,CITADEL,0.00727,2015,A
PRIME,PRUDENTIAL,1.05367,2015,A
PRIME,CORONATION,0.06256,2015,A
PRIME,INV,0.00784,2015,A
PRIME,PSG,0.02233,2015,A
PRIME,US,0.01753,2015,A
PRIME,INVESTEC,0.15869,2015,A
PRIME,NEDBANK,0.11448,2015,A
CARTESIAN,BCI,0.00441,2015,A
CARTESIAN,STANLIB,0.26533,2015,A
CARTESIAN,RECM,0.02002,2015,A
CARTESIAN,EFFICIENT,0.00351,2015,A
CARTESIAN,SIM,0.04714,2015,A
CARTESIAN,GRYPHON,0.00827,2015,A
CARTESIAN,TRUFFLE,0.00651,2015,A
CARTESIAN,SELECT,0.00492,2015,A
CARTESIAN,DISCOVERY,0.00983,2015,A
CARTESIAN,OLD,0.12945,2015,A
CARTESIAN,MARRIOT,0.00667,2015,A
CARTESIAN,NEWFUNDS,0.0071,2015,A
CARTESIAN,PIC,0.00343,2015,A
CARTESIAN,ALLAN,0.0441,2015,A
CARTESIAN,COMMUNITY,0.00342,2015,A
CARTESIAN,CADIZ,0.02292,2015,A
CARTESIAN,OASIS,0.0268,2015,A
CARTESIAN,ABSA,0.58356,2015,A
CARTESIAN,ASHBURTON,0.02032,2015,A
CARTESIAN,MOMENTUM,0.10301,2015,A
CARTESIAN,PRIME,0.00717,2015,A
CARTESIAN,GLACIER,0.0282,2015,A
CARTESIAN,COLOURFIELD,0.0084,2015,A
CARTESIAN,PRESCIENT,0.02668,2015,A
CARTESIAN,HOLLARD,0.00632,2015,A
CARTESIAN,CITADEL,0.00492,2015,A
CARTESIAN,PRUDENTIAL,1.05366,2015,A
CARTESIAN,CORONATION,0.06254,2015,A
CARTESIAN,INV,0.00572,2015,A
CARTESIAN,PSG,0.02195,2015,A
CARTESIAN,US,0.01649,2015,A
CARTESIAN,INVESTEC,0.15859,2015,A
CARTESIAN,NEDBANK,0.11453,2015,A
GLACIER,BCI,0.02814,2015,A
GLACIER,STANLIB,0.26622,2015,A
GLACIER,RECM,0.0339,2015,A
GLACIER,EFFICIENT,0.02801,2015,A
GLACIER,SIM,0.05137,2015,A
GLACIER,GRYPHON,0.02894,2015,A
GLACIER,TRUFFLE,0.02842,2015,A
GLACIER,SELECT,0.02817,2015,A
GLACIER,DISCOVERY,0.02899,2015,A
GLACIER,OLD,0.13185,2015,A
GLACIER,MARRIOT,0.02852,2015,A
GLACIER,NEWFUNDS,0.02855,2015,A
GLACIER,PIC,0.02799,2015,A
GLACIER,ALLAN,0.05212,2015,A
GLACIER,COMMUNITY,0.02801,2015,A
GLACIER,CADIZ,0.03582,2015,A
GLACIER,OASIS,0.0344,2015,A
GLACIER,ABSA,0.58419,2015,A
GLACIER,ASHBURTON,0.03428,2015,A
GLACIER,MOMENTUM,0.10646,2015,A
GLACIER,PRIME,0.02867,2015,A
GLACIER,CARTESIAN,0.0282,2015,A
GLACIER,COLOURFIELD,0.02896,2015,A
GLACIER,PRESCIENT,0.03692,2015,A
GLACIER,HOLLARD,0.02821,2015,A
GLACIER,CITADEL,0.02823,2015,A
GLACIER,PRUDENTIAL,1.05403,2015,A
GLACIER,CORONATION,0.06532,2015,A
GLACIER,INV,0.02838,2015,A
GLACIER,PSG,0.03532,2015,A
GLACIER,US,0.03206,2015,A
GLACIER,INVESTEC,0.16011,2015,A
GLACIER,NEDBANK,0.11769,2015,A
COLOURFIELD,BCI,0.00809,2015,A
COLOURFIELD,STANLIB,0.26338,2015,A
COLOURFIELD,RECM,0.01942,2015,A
COLOURFIELD,EFFICIENT,0.00742,2015,A
COLOURFIELD,SIM,0.04735,2015,A
COLOURFIELD,GRYPHON,0.01012,2015,A
COLOURFIELD,TRUFFLE,0.00877,2015,A
COLOURFIELD,SELECT,0.00821,2015,A
COLOURFIELD,DISCOVERY,0.01177,2015,A
COLOURFIELD,OLD,0.12962,2015,A
COLOURFIELD,MARRIOT,0.00917,2015,A
COLOURFIELD,NEWFUNDS,0.00863,2015,A
COLOURFIELD,PIC,0.00751,2015,A
COLOURFIELD,ALLAN,0.04449,2015,A
COLOURFIELD,COMMUNITY,0.00773,2015,A
COLOURFIELD,CADIZ,0.02375,2015,A
COLOURFIELD,OASIS,0.0275,2015,A
COLOURFIELD,ABSA,0.58364,2015,A
COLOURFIELD,ASHBURTON,0.01898,2015,A
COLOURFIELD,MOMENTUM,0.10317,2015,A
COLOURFIELD,PRIME,0.00976,2015,A
COLOURFIELD,CARTESIAN,0.0084,2015,A
COLOURFIELD,GLACIER,0.02896,2015,A
COLOURFIELD,PRESCIENT,0.02738,2015,A
COLOURFIELD,HOLLARD,0.00913,2015,A
COLOURFIELD,CITADEL,0.00829,2015,A
COLOURFIELD,PRUDENTIAL,1.05367,2015,A
COLOURFIELD,CORONATION,0.06121,2015,A
COLOURFIELD,INV,0.009,2015,A
COLOURFIELD,PSG,0.02215,2015,A
COLOURFIELD,US,0.02039,2015,A
COLOURFIELD,INVESTEC,0.15851,2015,A
COLOURFIELD,NEDBANK,0.11426,2015,A
PRESCIENT,BCI,0.02635,2015,A
PRESCIENT,STANLIB,0.2648,2015,A
PRESCIENT,RECM,0.02665,2015,A
PRESCIENT,EFFICIENT,0.02633,2015,A
PRESCIENT,SIM,0.05057,2015,A
PRESCIENT,GRYPHON,0.02622,2015,A
PRESCIENT,TRUFFLE,0.02696,2015,A
PRESCIENT,SELECT,0.02643,2015,A
PRESCIENT,DISCOVERY,0.02756,2015,A
PRESCIENT,OLD,0.13138,2015,A
PRESCIENT,MARRIOT,0.02693,2015,A
PRESCIENT,NEWFUNDS,0.02713,2015,A
PRESCIENT,PIC,0.0262,2015,A
PRESCIENT,ALLAN,0.04415,2015,A
PRESCIENT,COMMUNITY,0.02647,2015,A
PRESCIENT,CADIZ,0.0345,2015,A
PRESCIENT,OASIS,0.03226,2015,A
PRESCIENT,ABSA,0.58406,2015,A
PRESCIENT,ASHBURTON,0.03039,2015,A
PRESCIENT,MOMENTUM,0.0993,2015,A
PRESCIENT,PRIME,0.02719,2015,A
PRESCIENT,CARTESIAN,0.02668,2015,A
PRESCIENT,GLACIER,0.03692,2015,A
PRESCIENT,COLOURFIELD,0.02738,2015,A
PRESCIENT,HOLLARD,0.02128,2015,A
PRESCIENT,CITADEL,0.02402,2015,A
PRESCIENT,PRUDENTIAL,1.05351,2015,A
PRESCIENT,CORONATION,0.0639,2015,A
PRESCIENT,INV,0.02687,2015,A
PRESCIENT,PSG,0.02876,2015,A
PRESCIENT,US,0.03108,2015,A
PRESCIENT,INVESTEC,0.15989,2015,A
PRESCIENT,NEDBANK,0.11662,2015,A
HOLLARD,BCI,0.00582,2015,A
HOLLARD,STANLIB,0.26497,2015,A
HOLLARD,RECM,0.01815,2015,A
HOLLARD,EFFICIENT,0.00526,2015,A
HOLLARD,SIM,0.04652,2015,A
HOLLARD,GRYPHON,0.00829,2015,A
HOLLARD,TRUFFLE,0.00742,2015,A
HOLLARD,SELECT,0.00623,2015,A
HOLLARD,DISCOVERY,0.01045,2015,A
HOLLARD,OLD,0.12942,2015,A
HOLLARD,MARRIOT,0.0077,2015,A
HOLLARD,NEWFUNDS,0.00786,2015,A
HOLLARD,PIC,0.00508,2015,A
HOLLARD,ALLAN,0.04263,2015,A
HOLLARD,COMMUNITY,0.00541,2015,A
HOLLARD,CADIZ,0.02317,2015,A
HOLLARD,OASIS,0.02621,2015,A
HOLLARD,ABSA,0.58356,2015,A
HOLLARD,ASHBURTON,0.01966,2015,A
HOLLARD,MOMENTUM,0.10166,2015,A
HOLLARD,PRIME,0.00822,2015,A
HOLLARD,CARTESIAN,0.00632,2015,A
HOLLARD,GLACIER,0.02821,2015,A
HOLLARD,COLOURFIELD,0.00913,2015,A
HOLLARD,PRESCIENT,0.02128,2015,A
HOLLARD,CITADEL,0.00373,2015,A
HOLLARD,PRUDENTIAL,1.05357,2015,A
HOLLARD,CORONATION,0.06189,2015,A
HOLLARD,INV,0.00709,2015,A
HOLLARD,PSG,0.0207,2015,A
HOLLARD,US,0.01707,2015,A
HOLLARD,INVESTEC,0.15849,2015,A
HOLLARD,NEDBANK,0.1143,2015,A
CITADEL,BCI,0.00431,2015,A
CITADEL,STANLIB,0.2649,2015,A
CITADEL,RECM,0.019,2015,A
CITADEL,EFFICIENT,0.00365,2015,A
CITADEL,SIM,0.04662,2015,A
CITADEL,GRYPHON,0.00768,2015,A
CITADEL,TRUFFLE,0.00689,2015,A
CITADEL,SELECT,0.00493,2015,A
CITADEL,DISCOVERY,0.00997,2015,A
CITADEL,OLD,0.12945,2015,A
CITADEL,MARRIOT,0.00664,2015,A
CITADEL,NEWFUNDS,0.00711,2015,A
CITADEL,PIC,0.00328,2015,A
CITADEL,ALLAN,0.04306,2015,A
CITADEL,COMMUNITY,0.00359,2015,A
CITADEL,CADIZ,0.02293,2015,A
CITADEL,OASIS,0.02682,2015,A
CITADEL,ABSA,0.58355,2015,A
CITADEL,ASHBURTON,0.01953,2015,A
CITADEL,MOMENTUM,0.10206,2015,A
CITADEL,PRIME,0.00727,2015,A
CITADEL,CARTESIAN,0.00492,2015,A
CITADEL,GLACIER,0.02823,2015,A
CITADEL,COLOURFIELD,0.00829,2015,A
CITADEL,PRESCIENT,0.02402,2015,A
CITADEL,HOLLARD,0.00373,2015,A
CITADEL,PRUDENTIAL,1.05359,2015,A
CITADEL,CORONATION,0.0625,2015,A
CITADEL,INV,0.00582,2015,A
CITADEL,PSG,0.02071,2015,A
CITADEL,US,0.01663,2015,A
CITADEL,INVESTEC,0.15871,2015,A
CITADEL,NEDBANK,0.11437,2015,A
PRUDENTIAL,BCI,1.05365,2015,A
PRUDENTIAL,STANLIB,1.07467,2015,A
PRUDENTIAL,RECM,1.05366,2015,A
PRUDENTIAL,EFFICIENT,1.05365,2015,A
PRUDENTIAL,SIM,1.05453,2015,A
PRUDENTIAL,GRYPHON,1.05364,2015,A
PRUDENTIAL,TRUFFLE,1.05367,2015,A
PRUDENTIAL,SELECT,1.05366,2015,A
PRUDENTIAL,DISCOVERY,1.05359,2015,A
PRUDENTIAL,OLD,1.06157,2015,A
PRUDENTIAL,MARRIOT,1.05367,2015,A
PRUDENTIAL,NEWFUNDS,1.05367,2015,A
PRUDENTIAL,PIC,1.05365,2015,A
PRUDENTIAL,ALLAN,1.05422,2015,A
PRUDENTIAL,COMMUNITY,1.05366,2015,A
PRUDENTIAL,CADIZ,1.0539,2015,A
PRUDENTIAL,OASIS,1.05399,2015,A
PRUDENTIAL,ABSA,1.20443,2015,A
PRUDENTIAL,ASHBURTON,1.05373,2015,A
PRUDENTIAL,MOMENTUM,1.05797,2015,A
PRUDENTIAL,PRIME,1.05367,2015,A
PRUDENTIAL,CARTESIAN,1.05366,2015,A
PRUDENTIAL,GLACIER,1.05403,2015,A
PRUDENTIAL,COLOURFIELD,1.05367,2015,A
PRUDENTIAL,PRESCIENT,1.05351,2015,A
PRUDENTIAL,HOLLARD,1.05357,2015,A
PRUDENTIAL,CITADEL,1.05359,2015,A
PRUDENTIAL,CORONATION,1.05128,2015,A
PRUDENTIAL,INV,1.05367,2015,A
PRUDENTIAL,PSG,1.05369,2015,A
PRUDENTIAL,US,1.05378,2015,A
PRUDENTIAL,INVESTEC,1.06552,2015,A
PRUDENTIAL,NEDBANK,1.05973,2015,A
CORONATION,BCI,0.06247,2015,A
CORONATION,STANLIB,0.24015,2015,A
CORONATION,RECM,0.061,2015,A
CORONATION,EFFICIENT,0.06222,2015,A
CORONATION,SIM,0.07712,2015,A
CORONATION,GRYPHON,0.06211,2015,A
CORONATION,TRUFFLE,0.06156,2015,A
CORONATION,SELECT,0.06246,2015,A
CORONATION,DISCOVERY,0.0613,2015,A
CORONATION,OLD,0.14174,2015,A
CORONATION,MARRIOT,0.06238,2015,A
CORONATION,NEWFUNDS,0.06131,2015,A
CORONATION,PIC,0.06233,2015,A
CORONATION,ALLAN,0.075,2015,A
CORONATION,COMMUNITY,0.06253,2015,A
CORONATION,CADIZ,0.06603,2015,A
CORONATION,OASIS,0.05837,2015,A
CORONATION,ABSA,0.58688,2015,A
CORONATION,ASHBURTON,0.06122,2015,A
CORONATION,MOMENTUM,0.11952,2015,A
CORONATION,PRIME,0.06256,2015,A
CORONATION,CARTESIAN,0.06254,2015,A
CORONATION,GLACIER,0.06532,2015,A
CORONATION,COLOURFIELD,0.06121,2015,A
CORONATION,PRESCIENT,0.0639,2015,A
CORONATION,HOLLARD,0.06189,2015,A
CORONATION,CITADEL,0.0625,2015,A
CORONATION,PRUDENTIAL,1.05128,2015,A
CORONATION,INV,0.0627,2015,A
CORONATION,PSG,0.06477,2015,A
CORONATION,US,0.06644,2015,A
CORONATION,INVESTEC,0.16525,2015,A
CORONATION,NEDBANK,0.13189,2015,A
INV,BCI,0.00541,2015,A
INV,STANLIB,0.26539,2015,A
INV,RECM,0.02054,2015,A
INV,EFFICIENT,0.00478,2015,A
INV,SIM,0.04725,2015,A
INV,GRYPHON,0.00889,2015,A
INV,TRUFFLE,0.00749,2015,A
INV,SELECT,0.00582,2015,A
INV,DISCOVERY,0.0104,2015,A
INV,OLD,0.12948,2015,A
INV,MARRIOT,0.00737,2015,A
INV,NEWFUNDS,0.00786,2015,A
INV,PIC,0.00465,2015,A
INV,ALLAN,0.0443,2015,A
INV,COMMUNITY,0.00462,2015,A
INV,CADIZ,0.02314,2015,A
INV,OASIS,0.02698,2015,A
INV,ABSA,0.58357,2015,A
INV,ASHBURTON,0.02062,2015,A
INV,MOMENTUM,0.10307,2015,A
INV,PRIME,0.00784,2015,A
INV,CARTESIAN,0.00572,2015,A
INV,GLACIER,0.02838,2015,A
INV,COLOURFIELD,0.009,2015,A
INV,PRESCIENT,0.02687,2015,A
INV,HOLLARD,0.00709,2015,A
INV,CITADEL,0.00582,2015,A
INV,PRUDENTIAL,1.05367,2015,A
INV,CORONATION,0.0627,2015,A
INV,PSG,0.02217,2015,A
INV,US,0.01681,2015,A
INV,INVESTEC,0.15874,2015,A
INV,NEDBANK,0.11451,2015,A
PSG,BCI,0.0217,2015,A
PSG,STANLIB,0.26296,2015,A
PSG,RECM,0.02627,2015,A
PSG,EFFICIENT,0.02162,2015,A
PSG,SIM,0.05038,2015,A
PSG,GRYPHON,0.02202,2015,A
PSG,TRUFFLE,0.02216,2015,A
PSG,SELECT,0.02185,2015,A
PSG,DISCOVERY,0.02351,2015,A
PSG,OLD,0.13087,2015,A
PSG,MARRIOT,0.02209,2015,A
PSG,NEWFUNDS,0.02184,2015,A
PSG,PIC,0.02148,2015,A
PSG,ALLAN,0.04647,2015,A
PSG,COMMUNITY,0.02169,2015,A
PSG,CADIZ,0.03114,2015,A
PSG,OASIS,0.03411,2015,A
PSG,ABSA,0.58394,2015,A
PSG,ASHBURTON,0.02641,2015,A
PSG,MOMENTUM,0.10255,2015,A
PSG,PRIME,0.02233,2015,A
PSG,CARTESIAN,0.02195,2015,A
PSG,GLACIER,0.03532,2015,A
PSG,COLOURFIELD,0.02215,2015,A
PSG,PRESCIENT,0.02876,2015,A
PSG,HOLLARD,0.0207,2015,A
PSG,CITADEL,0.02071,2015,A
PSG,PRUDENTIAL,1.05369,2015,A
PSG,CORONATION,0.06477,2015,A
PSG,INV,0.02217,2015,A
PSG,US,0.02786,2015,A
PSG,INVESTEC,0.16001,2015,A
PSG,NEDBANK,0.11575,2015,A
US,BCI,0.01653,2015,A
US,STANLIB,0.26614,2015,A
US,RECM,0.02998,2015,A
US,EFFICIENT,0.01691,2015,A
US,SIM,0.05086,2015,A
US,GRYPHON,0.01758,2015,A
US,TRUFFLE,0.01794,2015,A
US,SELECT,0.01729,2015,A
US,DISCOVERY,0.019,2015,A
US,OLD,0.13027,2015,A
US,MARRIOT,0.01731,2015,A
US,NEWFUNDS,0.01675,2015,A
US,PIC,0.01626,2015,A
US,ALLAN,0.0471,2015,A
US,COMMUNITY,0.01619,2015,A
US,CADIZ,0.02833,2015,A
US,OASIS,0.03042,2015,A
US,ABSA,0.58351,2015,A
US,ASHBURTON,0.02732,2015,A
US,MOMENTUM,0.10415,2015,A
US,PRIME,0.01753,2015,A
US,CARTESIAN,0.01649,2015,A
US,GLACIER,0.03206,2015,A
US,COLOURFIELD,0.02039,2015,A
US,PRESCIENT,0.03108,2015,A
US,HOLLARD,0.01707,2015,A
US,CITADEL,0.01663,2015,A
US,PRUDENTIAL,1.05378,2015,A
US,CORONATION,0.06644,2015,A
US,INV,0.01681,2015,A
US,PSG,0.02786,2015,A
US,INVESTEC,0.16006,2015,A
US,NEDBANK,0.11778,2015,A
INVESTEC,BCI,0.15867,2015,A
INVESTEC,STANLIB,0.3039,2015,A
INVESTEC,RECM,0.15572,2015,A
INVESTEC,EFFICIENT,0.15835,2015,A
INVESTEC,SIM,0.16456,2015,A
INVESTEC,GRYPHON,0.15863,2015,A
INVESTEC,TRUFFLE,0.15741,2015,A
INVESTEC,SELECT,0.15858,2015,A
INVESTEC,DISCOVERY,0.15245,2015,A
INVESTEC,OLD,0.20087,2015,A
INVESTEC,MARRIOT,0.15871,2015,A
INVESTEC,NEWFUNDS,0.15841,2015,A
INVESTEC,PIC,0.15862,2015,A
INVESTEC,ALLAN,0.1623,2015,A
INVESTEC,COMMUNITY,0.15866,2015,A
INVESTEC,CADIZ,0.15982,2015,A
INVESTEC,OASIS,0.1588,2015,A
INVESTEC,ABSA,0.60475,2015,A
INVESTEC,ASHBURTON,0.15907,2015,A
INVESTEC,MOMENTUM,0.18822,2015,A
INVESTEC,PRIME,0.15869,2015,A
INVESTEC,CARTESIAN,0.15859,2015,A
INVESTEC,GLACIER,0.16011,2015,A
INVESTEC,COLOURFIELD,0.15851,2015,A
INVESTEC,PRESCIENT,0.15989,2015,A
INVESTEC,HOLLARD,0.15849,2015,A
INVESTEC,CITADEL,0.15871,2015,A
INVESTEC,PRUDENTIAL,1.06552,2015,A
INVESTEC,CORONATION,0.16525,2015,A
INVESTEC,INV,0.15874,2015,A
INVESTEC,PSG,0.16001,2015,A
INVESTEC,US,0.16006,2015,A
INVESTEC,NEDBANK,0.19383,2015,A
NEDBANK,BCI,0.11455,2015,A
NEDBANK,STANLIB,0.28665,2015,A
NEDBANK,RECM,0.11385,2015,A
NEDBANK,EFFICIENT,0.11427,2015,A
NEDBANK,SIM,0.12282,2015,A
NEDBANK,GRYPHON,0.11462,2015,A
NEDBANK,TRUFFLE,0.11412,2015,A
NEDBANK,SELECT,0.11435,2015,A
NEDBANK,DISCOVERY,0.11459,2015,A
NEDBANK,OLD,0.17271,2015,A
NEDBANK,MARRIOT,0.11447,2015,A
NEDBANK,NEWFUNDS,0.11436,2015,A
NEDBANK,PIC,0.11437,2015,A
NEDBANK,ALLAN,0.12163,2015,A
NEDBANK,COMMUNITY,0.11442,2015,A
NEDBANK,CADIZ,0.11642,2015,A
NEDBANK,OASIS,0.11628,2015,A
NEDBANK,ABSA,0.59489,2015,A
NEDBANK,ASHBURTON,0.11601,2015,A
NEDBANK,MOMENTUM,0.15309,2015,A
NEDBANK,PRIME,0.11448,2015,A
NEDBANK,CARTESIAN,0.11453,2015,A
NEDBANK,GLACIER,0.11769,2015,A
NEDBANK,COLOURFIELD,0.11426,2015,A
NEDBANK,PRESCIENT,0.11662,2015,A
NEDBANK,HOLLARD,0.1143,2015,A
NEDBANK,CITADEL,0.11437,2015,A
NEDBANK,PRUDENTIAL,1.05973,2015,A
NEDBANK,CORONATION,0.13189,2015,A
NEDBANK,INV,0.11451,2015,A
NEDBANK,PSG,0.11575,2015,A
NEDBANK,US,0.11778,2015,A
NEDBANK,INVESTEC,0.19383,2015,A
